Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file,binary_label
54667,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
41550,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,123,363,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
53,85962,2,2,78,450,39,39,39.0,0.0,225,225,225.0,0.0,6142.248901,46.53218864,28654.0,49585.15585,85910,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,23.26609432,23.26609432,39,225,113.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,141.75,39.0,225.0,64,0,0,0,0,0,0,2,78,2,450,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,70329,4,1,517,0,517,0,129.25,258.5,0,0,0.0,0.0,7351.163816,71.09442762,17582.25,20136.18902,36304,64,70329,23443.0,20110.50161,36368,273,0,0.0,0.0,0,0,0,0,0,0,136,40,56.8755421,14.21888552,0,517,86.16666667,211.0643662,44548.16667,0,0,0,1,0,0,0,0,0,103.4,129.25,0.0,136,0,0,0,0,0,0,4,517,1,0,29200,42408,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,116290781,20,19,845,663,437,0,42.25,106.391964,426,0,34.89473684,97.55619163,12.96749396,0.335366223,3060283.711,4558163.777,10000000,3,116000000,6120567.421,4861997.998,10100000,4,111000000,6174068.389,5019989.757,10100000,3,0,0,0,0,412,388,0.171982678,0.163383545,0,437,37.7,99.78957348,9957.958974,0,0,0,1,0,0,0,0,0,38.66666667,42.25,34.89473684,412,0,0,0,0,0,0,20,845,19,663,8192,5104,19,20,105576.5,158095.5039,607597,59704,9585321.583,1414031.683,10000000,5097142,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,742407,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,15661.22087,12.12273052,92800.875,257540.072,730116,46,11112,5556.0,7426.035416,10807,305,742275,148455.0,325191.3939,730116,46,0,0,0,0,72,132,4.040910175,8.081820349,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
51210,243,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,49382.7160493827,8230.4526748971,243.0,0.0,243,243,243,243.0,0.0,243,243,0,0.0,0.0,0,0,0,0,0,0,40,0,8230.4526748971,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,11528647,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.602213425,0.433702238,2882161.75,5763367.514,11500000,1,11500000,2882161.75,5763367.514,11500000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.433702238,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1434.0,0.0,1434,1434,11500000.0,0.0,11500000,11500000,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
53,54042,4,4,180,404,45,45,45.0,0.0,101,101,101.0,0.0,10806.40983,148.0330114,7720.285714,18083.01972,48491,1,53812,17937.33333,31025.94634,53763,1,5503,1834.333333,3171.962379,5497,3,0,0,0,0,80,80,74.01650568,74.01650568,45,101,69.88888889,29.51459149,871.1111111,0,0,0,0,0,0,0,0,1,78.625,45.0,101.0,80,0,0,0,0,0,0,4,180,4,404,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
2041,114,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,38.0,31.0,62,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,48,40,17543.85965,17543.85965,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
53,45355,4,4,120,528,30,30,30.0,0.0,132,132,132.0,0.0,14287.28916,176.386286,6479.285714,12055.57492,31131,3,45168,15056.0,26071.69479,45161,3,14221,4740.333333,8164.629834,14168,4,0,0,0,0,80,80,88.19314298,88.19314298,30,132,75.33333333,53.75872022,2890.0,0,0,0,0,0,0,0,0,1,84.75,30.0,132.0,80,0,0,0,0,0,0,4,120,4,528,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
55308,4,3,0,83,0,46,6,27.6666666667,20.2072594216,0,0,0.0,0.0,20750000.0,750000.0,2.0,1.4142135624,3,1,4,2.0,1.4142135624,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.8745860882,356.25,0,1,0,0,1,0,0,0,0,43.0,27.6666666667,0.0,60,0,0,0,0,0,0,3,83,0,0,123,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
13722,103,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,155339.8058,38834.95146,34.33333333,23.67136104,48,7,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,19417.47573,19417.47573,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
1075,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
53,30472,1,1,56,97,56,56,56.0,0.0,97,97,97.0,0.0,5021.002888,65.63402468,30472.0,0.0,30472,30472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.81701234,32.81701234,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56.0,97.0,40,0,0,0,0,0,0,1,56,1,97,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
53,59846,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,1938.308325,33.41910905,59846.0,0.0,59846,59846,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.70955452,16.70955452,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,32,0,0,0,0,0,0,1,50,1,66,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,168,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11904.7619,168.0,0.0,168,168,168,168.0,0.0,168,168,0,0.0,0.0,0,0,0,0,0,0,64,0,11904.7619,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,651,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,109303,2,2,64,536,32,32,32.0,0.0,268,268,268.0,0.0,5489.327831807,36.5955188787,36434.3333333333,63100.0542973882,109296,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,18.2977594394,18.2977594394,32,268,126.4,129.2625235712,16708.8,0,0,0,0,0,0,0,0,1,158.0,32.0,268.0,64,0,0,0,0,0,0,2,64,2,536,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,85415267,5,7,336,11595,324,0,67.2,143.5869075,4344,0,1656.428571,1547.737688,139.6822889,0.140490107,7765024.273,25700000.0,85300000,6,85300000,21300000.0,42600000.0,85300000,6,151651,25275.16667,55107.24022,137188,15,0,0,0,0,144,232,0.058537545,0.081952562,0,4344,918.2307692,1376.087579,1893617.026,1,0,0,0,0,0,0,0,1,994.75,67.2,1656.428571,144,0,0,0,0,0,0,5,336,7,11595,0,235,2,20,9977.0,0.0,9977,9977,85300000.0,0.0,85300000,85300000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
443,5586340,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,143.7434886,1.969088885,558634.0,1595197.894,5094058,4,5586340,931056.6667,2128624.212,5274045,4,351069,117023.0,101453.0363,180290,4,0,0,0,0,232,136,1.253056563,0.716032322,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,492278.0,0.0,492278,492278,5094058.0,0.0,5094058,5094058,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,0
21,238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,110.3086579,197,41,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,1
53,174,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,896551.7241,22988.50575,58.0,62.6019169,125,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,11494.25287,11494.25287,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
443,4839825,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,37.39804642,1.239714246,967965.0,2114082.227,4749559,3,4839825,1209956.25,2360072.442,4749559,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.033095205,0.206619041,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,252283,1,1,50,212,50,50,50.0,0.0,212,212,212.0,0.0,1038.516269,7.92760511,252283.0,0.0,252283,252283,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,3.963802555,3.963802555,50,212,104.0,93.53074361,8748.0,0,0,0,0,0,0,0,0,1,156.0,50.0,212.0,32,0,0,0,0,0,0,1,50,1,212,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
80,132898,3,4,421,2267,421,0,140.3333333,243.0644633,2267,0,566.75,1133.5,20226.03801,52.671974,22149.66667,25196.29813,53868,4,83514,41757.0,17184.109,53908,29606,79030,26343.33333,44743.20534,78005,4,0,0,0,0,72,92,22.57370314,30.09827085,0,2267,336.0,794.0278872,630480.2857,0,0,0,1,0,0,0,0,1,384.0,140.3333333,566.75,72,0,0,0,0,0,0,3,421,4,2267,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,238,2,2,66,316,33,33,33.0,0.0,158,158,158.0,0.0,1605042.017,16806.72269,79.33333333,134.8122151,235,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,8403.361345,8403.361345,33,158,83.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,103.75,33.0,158.0,40,0,0,0,0,0,0,2,66,2,316,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,131446,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.2153736135,131446.0,0.0,131446,131446,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7.6076868067,7.6076868067,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,16,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
59414,3924,3,1,38,6,38,0,12.66666667,21.93931023,6,6,6.0,0.0,11213.04791,1019.367992,1308.0,1989.591164,3604,91,3924,1962.0,2450.832104,3695,229,0,0.0,0.0,0,0,0,0,0,0,96,20,764.5259939,254.841998,0,38,8.8,16.52876281,273.2,0,0,0,0,1,0,0,0,0,11.0,12.66666667,6.0,96,0,0,0,0,0,0,3,38,1,6,122,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,99143661,6,6,317,11595,299,0,52.83333333,120.6323616,7240,0,1932.5,3126.682571,120.1488817,0.121036483,9013060.091,29900000.0,99100000,1,99100000,19800000.0,44300000.0,99100000,1,99100000,19800000.0,44300000.0,99100000,85,0,0,0,0,164,200,0.060518241,0.060518241,0,7240,916.7692308,2244.466275,5037628.859,1,0,0,0,0,0,0,0,1,993.1666667,52.83333333,1932.5,164,0,0,0,0,0,0,6,317,6,11595,0,235,3,20,13985.0,0.0,13985,13985,99100000.0,0.0,99100000,99100000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
443,5504259,10,7,348,4583,191,0,34.8,67.66551723,1448,0,654.7142857,686.2396846,895.8517395,3.088517455,344016.1875,1212108.469,4881389,5,5504259,611584.3333,1603955.264,4881389,17,397005,66167.5,100554.5741,203211,48,0,0,0,0,328,232,1.816774974,1.271742482,0,1448,273.9444444,516.1282869,266388.4085,0,0,0,1,0,0,0,0,0,290.0588235,34.8,654.7142857,328,0,0,0,0,0,0,10,348,7,4583,29200,31,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
53,48199,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,2531.172846,41.49463682,48199.0,0.0,48199,48199,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.74731841,20.74731841,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,20,0,0,0,0,0,0,1,53,1,69,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,770,1,1,55,343,55,55,55.0,0.0,343,343,343.0,0.0,516883.116883117,2597.4025974026,770.0,0.0,770,770,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1298.7012987013,1298.7012987013,55,343,151.0,166.2768775266,27648.0,0,0,0,0,0,0,0,0,1,226.5,55.0,343.0,32,0,0,0,0,0,0,1,55,1,343,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
37478,311,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6430.868167,311.0,0.0,311,311,311,311.0,0.0,311,311,0,0.0,0.0,0,0,0,0,0,0,64,0,6430.868167,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,11,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
53,48463,4,2,156,242,39,39,39.0,0.0,121,121,121.0,0.0,8212.450736,123.80579,9692.6,14001.0068,30551,3,30557,10185.66667,17636.89602,30551,3,4,4.0,0.0,4,4,0,0,0,0,80,40,82.53719332,41.26859666,39,121,62.42857143,40.01190299,1600.952381,0,0,0,0,0,0,0,0,0,72.83333333,39.0,121.0,80,0,0,0,0,0,0,4,156,2,242,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,296,2,2,70,256,35,35,35.0,0.0,128,128,128.0,0.0,1101351.351,13513.51351,98.66666667,130.5922407,247,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,6756.756757,6756.756757,35,128,72.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,90.25,35.0,128.0,64,0,0,0,0,0,0,2,70,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
51830,182063,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,98.8668757518,27.4630210422,45515.75,90998.1693639127,182013,1,182063,182063.0,0.0,182063,182063,2,1.0,0.0,1,1,0,0,0,0,64,60,10.9852084169,16.4778126253,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,114,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
54645,79,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,151898.7342,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12658.22785,12658.22785,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,30,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
53,241,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,763485.4772,16597.51037,80.33333333,56.00297611,145,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8298.755187,8298.755187,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,92929,2,2,84,278,42,42,42.0,0.0,139,139,139.0,0.0,3895.447062,43.04361394,30976.33333,53649.98511,92926,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,40,40,21.52180697,21.52180697,42,139,80.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,101.0,42.0,139.0,40,0,0,0,0,0,0,2,84,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,62072024,2,2,103,252,58,45,51.5,9.192388155,143,109,126.0,24.04163056,5.71916263,0.064441269,20700000.0,35800000.0,62000000,23647,62000000,62000000.0,0.0,62000000,62000000,62000000,62000000.0,0.0,62000000,62000000,0,0,0,0,40,40,0.032220635,0.032220635,45,143,80.0,44.0,1936.0,0,0,0,0,0,0,0,0,1,100.0,51.5,126.0,40,0,0,0,0,0,0,2,103,2,252,-1,-1,1,20,23647.0,0.0,23647,23647,62000000.0,0.0,62000000,62000000,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,61379,1,1,49,145,49,49,49.0,0.0,145,145,145.0,0.0,3160.6901383209,32.5844344157,61379.0,0.0,61379,61379,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,44,16.2922172078,16.2922172078,49,145,81.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,121.5,49.0,145.0,20,0,0,0,0,0,0,1,49,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,31274,2,2,60,116,30,30,30.0,0.0,58,58,58.0,0.0,5627.6779433395,127.9017714395,10424.6666666667,18051.7222539384,31269,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,63.9508857198,63.9508857198,30,58,41.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,51.5,30.0,58.0,64,0,0,0,0,0,0,2,60,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,32582,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,9759.9901786262,122.7671720582,10860.6666666667,18806.0303183137,32576,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,61.3835860291,61.3835860291,34,125,70.4,49.842752733,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,47943,2,2,82,204,41,41,41.0,0.0,102,102,102.0,0.0,5965.417266,83.43240932,15981.0,27672.97575,47935,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,41.71620466,41.71620466,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41.0,102.0,64,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,6436441,9,10,1703,3862,677,0,189.2222222,277.8492297,1460,0,386.2,579.6822501,864.6082517,2.951941919,357580.0556,1361651.688,5809953,48,6436441,804555.125,2024194.966,5810093,225,6385909,709545.4444,1987460.96,6007446,48,0,0,0,0,192,208,1.398288278,1.553653642,0,1460,278.25,453.4762658,205640.7237,0,0,0,1,0,0,0,0,1,292.8947368,189.2222222,386.2,192,0,0,0,0,0,0,9,1703,10,3862,8192,32741,8,20,626348.0,0.0,626348,626348,5809953.0,0.0,5809953,5809953,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,218,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1834862.385,18348.62385,72.66666667,120.6662063,212,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9174.311927,9174.311927,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
54997,3741,3,1,43,6,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,13098.1021117348,1069.2328254478,1247.0,2144.2872941843,3723,3,3726,1863.0,2630.437226014,3723,3,0,0.0,0.0,0,0,0,0,0,0,60,20,801.9246190858,267.3082063619,6,31,11.0,11.1803398875,125.0,0,0,0,0,1,0,0,0,0,13.75,14.3333333333,6.0,60,0,0,0,0,0,0,3,43,1,6,982,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
5911,8,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,750000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,125000.0,125000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
